channel_id,video_title,video_title_clean,video_id,published,video_views,video_madeforkids,video_likes,video_comment_count,video_length,video_description,video_tags,sentiment
UCitSKTq6Ghg2bBKC4YdKd_Q,COCONUT PRAWN CURRY seriously so delicious and easy !,COCONUT PRAWN CURRY seriously so delicious and easy ,1l_ysuWTenk,2022-05-24T17:00:12Z,262,False,23,12,5:46,"Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Ingredients for 2 people 
- Olive oil 
- red onion diced 
- Ginger cut up
- 2 x garlic cloves  sliced 
- 2 bay leaves 
- salt & pepper 
-  bell peppers cut in cubes 
- mild or hot Madras curry powder 
- 1 tbsp tomato puree
- 1 can of coconut milk 
- 300g raw prawns 


Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....","['shrimp', 'prwns']",0.9256
UCitSKTq6Ghg2bBKC4YdKd_Q,Chicken & Broccoli that is NOT boring ( 20 minute recipe),Chicken Broccoli that is NOT boring 20 minute recipe,Gb7KsYvOVxs,2022-05-17T17:00:15Z,128,False,20,15,6:32,"Thanks for watching, don't forget to subscribe ! 


Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Ingredients 
- Chicken Breast
- Salt & Pepper 
- vegetable oil 
- Light Soy sauce 5 Table spoons 
-1 tbsp of Rice wine vinegar 
- 1 teaspoon Maple syrup 
- Grated ginger 
- crushed or grated garlic -3 cloves 
- 1 tbsp corn starch 
- broccoli 


Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS","['chicken', 'brocoli', 'easy chicken and brocolli recipe', 'chicken and brocooli']",0.9876
UCitSKTq6Ghg2bBKC4YdKd_Q,SEAFOOD Heaven - Portuguese Cataplana,SEAFOOD Heaven Portuguese Cataplana,mo0V2Av6kVg,2022-04-27T19:20:35Z,393,False,30,15,12:37,"Thanks as always for watching ! make sure you subscribe so you can check out my weekly video's!

Ingredients 
- Olive Oil
- 1 Onion cut in Circles 
- 1 beef tomato cut in circles 
- 1x red pepper 
- 1x green pepper
- 1 potato (all cut in circles)
- Bay Leaves 
- oregano 
- Paprika 
- garlic 
- coarse salt 
- parsley chopped
- mussels
- squid 
- prawns 
- seabass
- langoustines 
-tomato puree of chopped tomatoes can 
- 175ml white wine 



Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS","['cotaplana', 'cata', 'catplana', 'kataplana', 'cataplan']",0.9792
UCitSKTq6Ghg2bBKC4YdKd_Q,Portuguese Guy makes an Authentic PIRI PIRI !,Portuguese Guy makes an Authentic PIRI PIRI ,I1HWMDY5nDU,2022-04-20T16:00:08Z,609,False,32,27,10:12,"Guys it doesn't get easier then this, and this recipe just keeps giving the longer you leave it the better and hotter the oil gets !

All you need is 
-Olive Oil
- Whiskey 40 ml 
- Dried birds eye chillis 15g 
- 3 -4 Bay Leafs
- Garlic Cloves

When I cooked I used a whole spatchcock Poussin ( very similar in taste to a chicken but just so much more juicy especially corn fed) 


Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.","['PERI PERI', 'PIREI PIREI', 'PIRI', 'PORTUGUESE HOT SAUCE', 'Spicy OIL']",0.9479
UCitSKTq6Ghg2bBKC4YdKd_Q,Madeira's most Traditional Steak on a BAY SKEWER - Espetada !,Madeiras most Traditional Steak on a BAY SKEWER Espetada ,FK_cr5e7g7o,2022-04-13T16:59:44Z,1822,False,60,33,9:54,"This is just simply through and through Madeiran! Espetada da Madeira ! 

Just try this and let me know what you think and subscribe for new content weekly :) 
Ingredients 
- SIRLOIN - 1.5KG 
- COARSE SALT 
- Bay Leaves 
- Bay Branch ( cut into a skewer) 
- Garlic Lots of garlic 


Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.","['espeteda', 'espetada', 'epstada', 'kebab', 'kebob', 'madeira steak', 'madeiran skewer recipe', 'steak in portugal']",0.9966
UCitSKTq6Ghg2bBKC4YdKd_Q,How I make DRY RUB for Pork RIBS,How I make DRY RUB for Pork RIBS,uo3wawPHisI,2022-04-05T17:04:09Z,132,False,19,7,7:54,"This is SO delicious  😋 

easy & cheap, basically just try it ! Don't forget to subscribe ! 

Ingredients 
- Pork RIBS 
- Salt & Pepper 
- Onion Salt
- Ground Ginger 
-  Garlic Powder 
- Cinnamon powder 
- Smoked Paprika 
- Sweet paprika 
- Oregano 
- Brown sugar 


Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.","['dry rub', 'ribs', 'rybs', 'porco']",-0.6145
UCitSKTq6Ghg2bBKC4YdKd_Q,"This has to be the QUICKEST spaghetti recipe EVER ( Aglio, Olio e Peperoncino)",This has to be the QUICKEST spaghetti recipe EVER Aglio Olio e Peperoncino,y5scFS5bUC0,2022-03-29T17:00:32Z,141,False,21,23,5:20,"This has to be the quickest Italian dish ever ! Give us a Subscribe to check my latest content every Tuesday at 6pm ! 

Ingredients 
- Olive Oil 
- Garlic 3-4 cloves 
- Chilli Pepper (birds eye)
-Parsley 
- Spaghetti 
- Salt  


Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.","['Alho olio e pepecino', 'aglio olio e peperino', 'spaggeth', 'spaggethi', 'spaghettie', 'spaghetti']",0.9913
UCitSKTq6Ghg2bBKC4YdKd_Q,Quickest BBQ Chicken Breast Recipe !,Quickest BBQ Chicken Breast Recipe ,L_xOG9hWLaw,2022-03-22T18:00:05Z,136,False,19,20,5:58,"Thanks for watching ! 

This is a quick and simple recipe perfect for the summer, it's fresh, tasty and works well with rice, salad or as a burger ! 

Ingredients 

- Chicken Breast 
- Olive Oil 
- Garlic minced 
- oregano
- Chilli Flakes or dehydrated chilli
- lemon juice 1/2 
- lemon zest 


Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.",,0.962
UCitSKTq6Ghg2bBKC4YdKd_Q,KETO RECIPE - Whole SEA BREAM - Sautéed Collard greens with CHORIZO,KETO RECIPE Whole SEA BREAM Sautéed Collard greens with CHORIZO,NrOy_xpn-us,2022-03-15T18:00:12Z,125,False,14,11,9:9,"This recipe is genuinely absolutely delicious. 

If you are like me and love cooking Sea bass and Sea Bream trust me this one is 100% for you. 

The ingredients 

- Whole Sea Bream or Sea Bass 
- Collard Greens cut finely 
- Chorizo 
- white Onion 
- Garlic 
- Oregano 
- Lemon or Lime 
- Coarse Salt ( I use Kosher) 

Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.","['Seabrem', 'Seabream', 'Seabasss', 'Bream', 'Whole seabrem']",0.9726
UCitSKTq6Ghg2bBKC4YdKd_Q,GAMBAS AL AJILLO - GARLIC PRAWNS,GAMBAS AL AJILLO GARLIC PRAWNS,gUXIndwJnzM,2022-03-08T18:09:39Z,164,False,23,15,5:4,"Gambas Al Ajillo _ garlic prawns this is one of my favourite tapas dishes ! New video every Tuesday at 6pm ! UK TIME 

Ingredients 
- Jumbo Prawns 300G
- Garlic 
- Sun-dried Chillis or Birds eye 
- Olive oil - 3 table spoons 
- Parsley 



Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.","['gambas', 'gabmas', 'gambs', 'prwans', 'shrimp', 'Gambas al ajjilo', 'gambas al ajilo', 'gambas allaplancha']",0.9439
UCitSKTq6Ghg2bBKC4YdKd_Q,Do boiled EGGS with SALTED COD really work ? Bacalhau à Gomes de Sá,Do boiled EGGS with SALTED COD really work Bacalhau à Gomes de Sá,Q_u_Gd_FTNk,2022-03-01T17:59:54Z,403,False,24,20,9:7,"This is Portuguese to the Bone ! 

I loved this dish so much as it takes me back to my child hood and watching my mother make it, I am so glad I can repeat these dishes so that my children can also make them ! 

Ingredients 
-  Bacalhau  salted COD for 2 people 200g 
- Salt & Pepper 
- Olive Oil 
- white Onion 
- Parsley 
- White `Potato
- 3 Garlic Cloves 
- 3/4 Boiled Eggs 

Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.","['bacalao', 'bacalhua', 'bacalahu', 'bacalhau', 'bacalhau a gomes sa de', 'bacala']",0.9678
UCitSKTq6Ghg2bBKC4YdKd_Q,STICKY HONEY GARLICKY CHICKEN WINGS,STICKY HONEY GARLICKY CHICKEN WINGS,5LbJCAsCORQ,2022-02-22T18:00:02Z,149,False,23,22,8:38,"This was seriously delicious, so simple and very cheap to do !

My Garlicky sticky chicken wings !

ingredients 

- 500g Chicken Wings 
- Salt Pepper
- Olive oil 
- 2 table spoon of Corn Starch 
- 1 table spoons of Baking soda 
-  clear honey 4 table spoons  
- 8 table spoons of Soy sauce
- Ginger to your taste 
- 3 garlic clives 
- White rice wine vinegar 
- half a lime juice 
-  chopped coriander 



Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.","['Stiky', 'wings', 'wng', 'chicken', 'chken']",0.991
UCitSKTq6Ghg2bBKC4YdKd_Q,CHICKEN  PICADO this is how I made it !,CHICKEN PICADO this is how I made it ,MjmuzRI9880,2022-02-15T18:00:12Z,413,False,34,23,12:49,"This was seriously delicious, simple to do and feeds all the family ! Honestly this is a once a week kind of dish ! Make sure you subscribe to see more videos every Tuesday at 6pm :)

ingredients 

- 500g Chicken breast or Chicken Thigh diced in cubes 
- 3-4 large white Potatoes 
- Olive oil 
- Salt & Pepper 
- Bay Leaves 
- Oregano 
- Paprika 
- mild or hot Madras Powder 
- White wine or beer 
- Garlic 
- Table spoon of Ketchup 






Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.","['Pycado', 'Picador', 'Picado', 'Chicken', 'Frango', 'Chckin', 'chickn', 'Chckn']",0.9965
UCitSKTq6Ghg2bBKC4YdKd_Q,"MADEIRA""S TOP 3 VIEWPOINTS (stunning views)",MADEIRAS TOP 3 VIEWPOINTS stunning views,KPsFsGKkF5Q,2022-02-09T08:27:08Z,192,False,15,17,8:8,"Thanks for watching! SUBSCRIBE :) 

My recommendation of the top 3 areas to visit are!

- Cabo Girao 
- Pico Dos Barcelos 
- Eira do seraddo & Curral Das freiras 


Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.","['madera', 'madiera', 'madra', 'madeira', 'ilha da madera', 'maderia']",0.9895
UCitSKTq6Ghg2bBKC4YdKd_Q,Top 7 dishes to try in MADEIRA,Top 7 dishes to try in MADEIRA,x6POd-5cjxQ,2022-01-31T17:00:12Z,11042,False,158,41,10:22,"My top 7 recommend dishes on the stunning and beautiful island of Madeira!

1. Lapas
2.Bolo do Caco
3.Steak Picado
4. Octopus Picado
5. Pastel de nata
6. Prego Especial 
7. Espetada

Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.","['Madeira', 'Madira', 'madiera', 'madera']",0.9964
UCitSKTq6Ghg2bBKC4YdKd_Q,CRISTIANO RONALDO'S museum YOU WON'T BELIEVE HOW MANY TROPHIES,CRISTIANO RONALDOS museum YOU WONT BELIEVE HOW MANY TROPHIES,Emhabp1pibA,2022-01-25T17:30:12Z,304,False,26,19,5:41,"SUBSCRIBE :)

This Video is a quick insight on what its like to go to CR7's Museum and every time I go I  am flabbergasted ! If you are a fan out or even if you just appreciate this mans dedication, mentality, work ethic and all round great human check this video out!

Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.","['CRISTIOANO RONALDO', 'Ronaldo museum ]', 'CR7', 'Cr9', 'Christiano Ronaldo', 'Christano Ronaldo', 'the goat', 'the best footballer', 'museum']",0.9884
UCitSKTq6Ghg2bBKC4YdKd_Q,MADEIRA - why you need to go next Christmas !!!!! (BEAUTIFUL),MADEIRA why you need to go next Christmas BEAUTIFUL,xVCCFzj6zIc,2022-01-18T17:45:28Z,181,False,27,25,5:24,"What's up you lovely folk !  SUBSCRIBE :) 

I appreciate this video is not at Christmas, however If you are thinking of going abroad next winter and want somewhere special to go, I would highly recommend my home island of Madeira ! Not only were the lights awesome but the weather was great 26 degrees Celsius. Plus the fire work display was unreal ! 


Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.","['iMovie', 'Madeira', 'Madera', 'Madieria', 'Madiera', 'Xmas lights', 'New Years madeira', 'Christmas', 'Beautiful', 'Stunning lights ]', 'Mdeira', ']Funchal', 'Hittheroad']",0.9967
UCitSKTq6Ghg2bBKC4YdKd_Q,I cleaned a Beach in MADEIRA full of PLASTIC#teamseas,I cleaned a Beach in MADEIRA full of PLASTICteamseas,1pMROuNWxj4,2022-01-11T18:26:56Z,440,False,35,41,7:25,"Thanks for watching this video, I love our planet and it genuinely kills me to see how much Plastic pollution there is out on the ocean! Let's be responsible individually and be the change we want to see in our beautiful planet. 

Please share the video with family and friends to raise awareness of the ongoing problem we have!

#teamseas #cleanouroceans #saveourplanet #beachclean 
@MrBeast @Mark Rober 
https://teamseas.org PLEASE DONATE

Check out Blue Planet 2 

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.","['iMovie', 'beach clean']",0.9889
UCitSKTq6Ghg2bBKC4YdKd_Q,LONDON to MADEIRA during OMICRON this is what you need to do...,LONDON to MADEIRA during OMICRON this is what you need to do,HcZGbVUAwk8,2022-01-05T16:00:12Z,390,False,29,19,5:42,"Hi All, 

Thanks for watching my latest video on Travelling from LONDON GATWICK to MADEIRA FUNCHAL.

Madeira Safe website -https://madeirasafe.com/#/
NHS LINK https://www.nhs.uk

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.","['onmicrom', 'omicrom', 'omnicron', 'omnicrom', 'Madiera', 'Madera', 'Madeira', 'Travelling during covid']",0.9908
UCitSKTq6Ghg2bBKC4YdKd_Q,CANJA - PORTUGUESE CHICKEN SOUP -Easiest recipe EVER,CANJA PORTUGUESE CHICKEN SOUP Easiest recipe EVER,96lkOR-kWm0,2021-12-28T18:00:12Z,1259,False,44,35,5:48,"Hi All, 

Thanks for watching my latest video on the most delicious Portuguese Chicken Soup Called CANJA!

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Ingredients (for 8 People)
- 5 Litres of water 
- 1 whole chicken 
- 1 medium to large white onion 
- 2 bay leaf
-  1 whole tomato 
- 2 carrots 
- Salt & Pepper to taste

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.
SHOW LESS
SHOW LESS","['CANJA', 'GANJA', 'CANJA PORTUGUESE CHICKEN SOUP', 'PORTUGUESE CHICKEN SOUP', 'CHICKEN BROTH', 'CHICKEN SOUP', 'PORTUGUESE CHCIKEN SOUP']",0.9991
UCitSKTq6Ghg2bBKC4YdKd_Q,How to make Portuguese CHOCOLATE SALAMI CAKE #christmas,How to make Portuguese CHOCOLATE SALAMI CAKE christmas,-hraTzjjv3E,2021-12-21T18:00:12Z,241,False,33,42,9:14,"Hi All, 

Thanks for watching my latest video on the most delicious Portuguese Chocolate Salami Cake ! 
#christmas #Salami #Chocolatecake #portuguese

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......

Ingredients
- 200G BOLACHA MARIA (BISCUIT)
- 180G BUTTER (UNSALTED)
- 200G CHOCOLATE POWDER (COCAO POWDER)
- 150G CASTER SUGAR 
- 1 EGG YOLK 
- ICING SUGAR (TO DECORATE) 

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.
SHOW LESS","['SALAME CHOCOCATE', 'SALAME DE CHOCOLATE', 'CHOCOLATE SALAMI CAKE', 'CAKE', 'CHOCOLATE CAKE', 'CHRISTMAS CHOCOLATE CAKE', 'BOLO DE SALAME CHOCOLATE', 'CHOCOLATE SALAME CAKE', 'SALAMI CAKE', 'SALMI CAKE']",0.9985
UCitSKTq6Ghg2bBKC4YdKd_Q,Caldo Verde - Portugal's most FAMOUS delicious SOUP - SUPER EASY,Caldo Verde Portugals most FAMOUS delicious SOUP SUPER EASY,Nd63caHsGEQ,2021-12-15T16:00:13Z,370,False,35,37,12:35,"Hi All, 

Thanks for watching my latest video, Caldo Verde !

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......


CANON M50 - Camera I USE https://amzn.to/3uYRsgj
Skewers similar that I Used - https://amzn.to/3y9nrM5
Garlic Crusher - https://amzn.to/3BQOKxa

Ingredients 
- 3 or 4 cloves of garlic 
- 1 whole white onion 
- 900g to 1kg white potatoes 
- 250g to 300g of collard greens 
- 1/4 of sliced chourico/chorizo 
- olive oil 
- salt & Pepper 
- enough water to cover potatoes.\

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.
SHOW LESS","['Portuguese soup', 'caldo verde', 'caldu berde', 'caldo berde', 'caldo vedre', 'cald verd', 'caldo', 'green soup', 'sopa caldo verde']",0.9987
UCitSKTq6Ghg2bBKC4YdKd_Q,PORK SANDWICH PORTO STYLE - Bifanas a moda do Porto ( Seriously delicious),PORK SANDWICH PORTO STYLE Bifanas a moda do Porto Seriously delicious,90GyF8wJBw4,2021-12-05T12:00:12Z,622,False,42,32,10:16,"Hi All, 

Thanks for watching my latest video ! BIFANAS are my go to when in Portugal !

Collab website: https://shitlikethat.store/cooking-li......
Collab Instagram: https://www.instagram.com/shhhliketha......

Make sure you follow me on:
https://www.instagram.com/cookinglike......
https://www.facebook.com/Cooking-Like......


CANON M50 - Camera I USE https://amzn.to/3uYRsgj
Skewers similar that I Used - https://amzn.to/3y9nrM5
Garlic Crusher - https://amzn.to/3BQOKxa

Ingredients 
200g Porkloin or Cutlets (cut thinly) 
1 small onion chopped roughly 
SLICED GARLIC 
Black Pepper & SALT 
3-4 Bay Leaves
1 Teaspoon of Paprika (Sweet) 
1/2 Teaspoon of cinnamon 
500ML OF beer/lager 
1 shot of whisky
2 tablespoon of olive oil
1 tbsp of Lard 
250ml Passata 
Piri piri sauce (optional)
Portuguese Bread roll -  Papo Seco or Bolo do coco (or any bread roll)

Music by (check him out, he's Amazing !)
David Cutter Music
http://www.davidcuttermusic.co.uk​​​​​
Spotify - https://open.spotify.com/artist/5yhFN....
SHOW LESS

Disclaimer: Some of the links above are affiliate links which means if you purchase from any of them I will make a small commission at no extra cost to you, this means that I can keep investing in my YouTube Channel and keep creating content.
SHOW LESS","['Portuguese food', 'Portuguese', 'Porto', 'Bifanas', 'bifanas a moda do porto', ""Port's best food"", 'delicious', 'Portuguese cuisine', 'A moda do porto', 'bifana', 'francesinha', 'Portuguese easy recipes', 'Portugal', 'easy simple sandwich recipes', 'BIFFANAS', 'Biffanas', 'biafanas amoda do porto']",0.997
UCitSKTq6Ghg2bBKC4YdKd_Q,Picado ( Portuguese steak & fires with delicious sauce) #shorts @Hit The Road Madeira,Picado Portuguese steak fires with delicious sauce shorts Hit The Road Madeira,-P_9jBfJDuc,2021-10-17T16:07:32Z,267,False,21,19,1:,"PICADO MODA DO RAMOS 

Steak and Fries with the most delicious sauce!
This is a traditional dish from Madeira called Picado 👌🏼

-olive oil
-salt pepper 
-Steak in cubes 
- bay leaf 
-ketchup
- butter
- garlic 
- white wine
- paprika 
- madras powder 
- fries",,0.9245
