channel_id,video_title,video_title_clean,video_id,published,video_views,video_madeforkids,video_likes,video_comment_count,video_length,video_description,video_tags
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Smothered Cream Of Mushroom Pork Chops,How To Make Smothered Cream Of Mushroom Pork Chops,1N13t4r-fp4,2022-10-05T12:00:02Z,267,False,27,16,8:26,This smothered cream of mushroom pork chops were so delicious and tender. The gravy over the rice were amazing.                                                                                                                                                                                                                                                                   Send Inquiries: Email @annthompson4091@gmail.com                                                  Instagram: @Georgia Cooking For The Soul                                                                                      Cash App: $WillieBrick,
UCG-PXXY7gyI7LOMeE0rl_KA,How To Cook Amazing Pot Chili,How To Cook Amazing Pot Chili,Y49TPOkw5M0,2022-10-04T12:00:31Z,232,False,36,17,7:24,"The chili was right on time for the drop of temperature. Brown 2 to 3 pounds ground beef, 1/2 bell pepper, medium onion, 2 to 3 cans bushels chili beans, 16 ounce can tomato sauce, 1 to 2 packs chili seasonings, 1 teaspoon sugar, seasoned meat with your choice of seasoning.                                                                                               Send Inquiries: Email @annthompson4091@gmail.com                                                                          Instagram: @Georgia Cooking For The Soul                                                            Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Delicious Buttermilk CornBread,How To Make Delicious Buttermilk CornBread,5evcEuwRjBA,2022-10-03T12:00:03Z,205,False,35,16,4:53,This cornbread recipe is easy and simple. Mix all the ingredients together and pour into greased baking pan. Bake 375 until browns.                                                                                   Send Inquiries: Email @annthompson4091@gmail.com                                                  Instagram: @Georgia Cooking For The Soul                                                                                                                                                                                                                                                         Cash App: $WillieBrick,
UCG-PXXY7gyI7LOMeE0rl_KA,How To Cook Lima Beans (Subscriber Request),How To Cook Lima Beans Subscriber Request,qqz248IDjRc,2022-10-02T12:00:25Z,239,False,36,17,3:27,Once you wash your beans and seasoned meat then add to pot along with dash of sugar and teaspoon of oil salt as needed. Cook until beans are tender and broth thickens.                                                                                                                                                                                                                                                 Send Inquiries: Email @annthompson4091@gmail.com                                                                                                         Instagram: @Georgia Cooking For The Soul                                                             Cash App: $WillieBrick,
UCG-PXXY7gyI7LOMeE0rl_KA,How To Cook Neck Bones Deliciously,How To Cook Neck Bones Deliciously,ghDW-tF6p0M,2022-10-01T12:00:23Z,272,False,34,10,2:48,"After seasoning the neck bones to your taste, cook until the neck bones gets tender by checking with a fork for tenderness, when the meat gets tender then boil until the broth gets lowest you want maybe cooking total 1 hour and 15 minutes.      Send Inquiries: Email @annthompson4091@gmail.com       Instagram: @Georgia Cooking For The Soul                                                                                                        Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Giblet Gravy,How To Make Giblet Gravy,F43fjkrtZvg,2022-09-29T12:00:10Z,202,False,34,17,5:5,"Giblet Gravy are always served on top of dressing. It consists of turkey or chicken gizzards, chicken or turkey livers, and eggs. Also some broth that were made for the dressing, and flour and water thickening.                                                        Send Inquiries: @Email @annthompson4091@gmail.com                                     Instagram: @Georgia Cooking For The Soul                                                               Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Delicious Turkey Dressing,How To Make Delicious Turkey Dressing,zf37o65p9a0,2022-09-28T12:00:40Z,378,False,44,17,11:10,"The turkey dressing recipe are delicious, and have a lot of favor.                                 Send Inquiries: Email @annthompson4091@gmail.com                                                     Instagram: @Georgia Cooking For The Soul                                                                            Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Delicious Baked Turkey Wings,How To Make Delicious Baked Turkey Wings,ZcN62ZqGMac,2022-09-27T12:00:21Z,330,False,59,12,5:1,The turkey wings when they are baked they taste really good and they are healthy for you.                                                                                                                         Send Inquiries: Email @annthompson4091@gmail.com                                                  Instagram: @Georgia Cooking For The Soul                                                                          Cash App: $WillieBrick,
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Old- Fashioned Macaroni And Cheese From Scratch,How To Make Old Fashioned Macaroni And Cheese From Scratch,toxWSV-WW-8,2022-09-25T12:00:35Z,684,False,85,21,9:31,"The old- fashioned macaroni and cheese from scratch are so delicious and not that hard to make. Just a few ingredients, and you have a delicious dish ready to enjoy.                                                                                                                             Send Inquiries: Email@annthompson4091@gmail.com                                                 Instagram: @Georgia Cooking For The Soul                                                                                          Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Hoppin' John #Black Eyed Peas and Rice,How To Make Hoppin John Black Eyed Peas and Rice,qo1XLCNT14I,2022-09-23T12:00:39Z,221,False,22,7,4:23,This hoppin' john recipe is a southern favorite. It have been fixed a lot of times on every southerner dinner table.                                                                                 Send Inquiries: Email @annthompson4091@gmail.com                                                             Instagram: @Georgia Cooking For The Soul                                                                        Cash App: $WillieBrick,
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Spanish Rice With Ground Beef,How To Make Spanish Rice With Ground Beef,04kIaDIvEX0,2022-09-21T12:00:00Z,229,False,24,6,5:19,"This Spanish Rice with ground beef were made my way, I did not add any taco seasoning in mine. Spanish Rice could be made anyway you like, and with anything you want in it.                                                                                                Send Inquiries: Email @annthompson4091@gmail.com                                             Instagram: @Georgia Cooking For The Soul                                                                Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make A Delicious Taco Salad,How To Make A Delicious Taco Salad,QmPBt1hSNNg,2022-09-19T12:00:31Z,265,False,45,8,7:14,A Taco Salad could be made with anything that you want to add to your salad. When you make your taco salad with what you love then you have an amazing salad.                                                                                                                     Send Inquiries: Email @annthompson4091@gmail.com                                                 Instagram: @Georgia Cooking For The Soul                                                                                  Cash App: $WillieBrick,
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Stewed White Potatoes,How To Make Stewed White Potatoes,riAzAa7VXSI,2022-09-15T12:00:39Z,306,False,53,16,4:44,"The Stewed white potatoes were delicious, and easy to cook. They are idea for someone that can't have anything hard for a couples of days. This is similar to having soup.                                                                                                                Send Inquiries: Email @annthompson4091@gmail.com                                                      Instagram: @Georgia Cooking For The Soul                                                                  Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Season And Bake Pork Chops Deliciously,How To Season And Bake Pork Chops Deliciously,CzK20QkSfDk,2022-09-14T12:00:12Z,234,False,39,13,5:1,"The pork chops were seasoned really good and they were baked real good, they tasted delicious.                                                                                                        Send Inquiries: Email @annthompson4091@gmail.com                                                   Instagram: @Georgia Cooking For The Soul                                                                     Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Cook  Delicious Rutabagas,How To Cook Delicious Rutabagas,IbiFRyqF0OQ,2022-09-13T12:00:07Z,255,False,31,19,5:6,"Rutabagas are a healthy root vegetable, it is real hard to peel and cut up. They taste so delicious.                                                                                                                Send Inquiries: Email @annthompson4091@gmail.com                                            Instagram: @Georgia Cooking For The Soul                                                            Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Season And Fry Chicken Wings,How To Season And Fry Chicken Wings,DQM9XKDmZ_w,2022-09-12T12:00:08Z,338,False,48,15,5:12,"These chicken wings were whole wings that I always cut in half. They was seasoned really well, and fried crispy.                                                                                  Send Inquiries: Email @annthompson4091@gmail.com                                                 Instagram: @Georgia Cooking For The Soul                                                               Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Fry Homemade French Fries,How To Fry Homemade French Fries,X3isrD_qHGM,2022-09-08T12:00:18Z,219,False,39,10,3:41,"Frying homemade French Fries are easy, and they taste real good. Peel some white potatoes and slice them up, fry them and you have your French Fries.     Send Inquiries: Email @annthompson4091@gmail.com                                       Instagram: @Georgia Cooking For The Soul                                                                              Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Season Delicious Fresh Neck Bones,How To Season Delicious Fresh Neck Bones,QwZvnVoRfn4,2022-09-07T12:00:16Z,511,False,56,6,2:45,The neckbones are seasoned real good and they taste amazing. I always mostly like to use the same seasoning on my neck bones.                                          Send Inquiries: Email @annthompson4091@gmail.com                                             Instagram: @Georgia Cooking For The Soul                                                                                     Cash App: $WillieBrick,
UCG-PXXY7gyI7LOMeE0rl_KA,How To Season Collards Greens,How To Season Collards Greens,wnjeXwySGQs,2022-09-05T12:00:37Z,478,False,61,17,3:41,"This video mainly for showing how to season collards, I understand that everyone season their collards different, but this is the way I season and cook mine, and they taste very delicious.                                                                          Send Inquiries: Email @annthompson4091@gmail.com                                                       Instagram: @Georgia Cooking For The Soul                                                                          Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Delicious Ground Turkey Patties With Onion Gravy,How To Make Delicious Ground Turkey Patties With Onion Gravy,wR0Ixmhh9sY,2022-09-03T12:00:37Z,285,False,47,18,5:13,"Making ground turkey patties with homemade onion gravy tastes so good, and healthy for you.                                                                                                     Send Inquiries: Email @annthompson4091@gmail.com                                                     Instagram: @Georgia Cooking For The Soul                                                                                            Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Pan Fried Sweet Butter Cream Corn,How To Make Pan Fried Sweet Butter Cream Corn,jmcgaKYBYLM,2022-09-02T12:00:25Z,228,False,28,8,7:25,"Fresh sweet butter cream corn is delicious, but it's takes some time to get it ready for cooking.                                                                                                                   Send Inquiries: Email @annthompson4091@gmail.com                                                 Instagram: @Georgia Cooking For The Soul                                                                      Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Easy Smashed Potatoes,How To Make Easy Smashed Potatoes,CSBrVnYDlds,2022-09-01T12:00:08Z,147,False,24,7,4:18,"smashed potatoes are so easy to make, but they taste as though hours have been put into making them.                                                                                     Send Inquiries: Email @annthompson4091@gmail.com                                           Instagram: @Georgia Cooking For The Soul                                                              Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make A Delicious Sweet Potato Bread,How To Make A Delicious Sweet Potato Bread,x2cQYq4wYKA,2022-08-31T12:00:40Z,553,False,62,16,6:16,"I apologize for calling the cake batter extract the wrong name. I gave it another name I was saying cake flour. A good sweet potato bread is better than any other sweet potato recipes to me, everyone taste buds are different.                                                                             Send Inquiries: Email @annthompson4091@gmail.com                                       Instagram: @Georgia Cooking For The Soul                                                                 Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Stew Beef And Rice One Pot Meal,How To Make Stew Beef And Rice One Pot Meal,LxvBlTT1H4Q,2022-08-30T12:00:23Z,294,False,31,10,3:6,Stew Beef with the bone is very good and adding rice making it a one pot meal is a easy way to make a delicious dish.                                                                Send Inquiries: Email @annthompson4091@gmail.com                                             Instagram: @Georgia Cooking For The Soul                                                                                    Cash App: $WillieBrick,
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Green Baby Lima Beans,How To Make Green Baby Lima Beans,JNtZ0c8qENk,2022-08-29T12:00:16Z,218,False,29,12,2:20,"These lima beans seasoned with country cured ham hocks is delicious just add three tablespoons of oil, teaspoon of sugar, and salt as needed.                     Send Inquiries: Email @annthompson4091@gmail.com                                              Instagram: @Georgia Cooking For The Soul                                                              Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Chicken Pot Pie With A Homemade Pour Over Crust,How To Make Chicken Pot Pie With A Homemade Pour Over Crust,yjGsBEDXk6Q,2022-08-27T12:00:41Z,525,False,47,13,12:50,"I prefer the pour over crust for my chicken pot pie, that way you get some crust with every bite. This were a very delicious dish.                                               Send Inquiries: Email @annthompson4091@gmail.com                                             Instagram: @Georgia Cooking For The Soul                                                                 Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,"How To Make Short Beef Ribs With Potatoes, Onions And Tomatoes",How To Make Short Beef Ribs With Potatoes Onions And Tomatoes,kX38h0vreEM,2022-08-26T12:00:28Z,252,False,38,13,6:17,"The short beef ribs with potatoes, onions and tomatoes were very delicious, A one pot meal.                                                                                                                                                                                                                                                                                                    Send Inquiries: Email@annthompson4091@gmail.com                                                                                      Instagram: @Georgia Cooking For The Soul                                                                                                                                                                                                                                                         Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Breakfast For Dinner With Delicious Fried Pork Side,How To Make Breakfast For Dinner With Delicious Fried Pork Side,QHGPfzPgerE,2022-08-25T12:00:15Z,258,False,36,15,3:37,"There are so many good breakfast meats so today, I decided to cook three of my favorite meats. They are bacon, fresh pork sausage, and last but not least fried pork side, I think this is also called streak O' lean. May not be the same meat or the spelling maybe wrong.                                                             Send Inquiries: Email @annthompson4091@gmail.com                                                                      Instagram: @Georgia Cooking For The Soul                                                                                        Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Cook Cabbage With Smoked Pig Tails And Okras,How To Cook Cabbage With Smoked Pig Tails And Okras,hmJ-rOFCSS4,2022-08-22T12:00:33Z,409,False,60,12,6:55,It doesn't take much to season cabbage and make them taste good. The okras added made it more delicious.                                                                           Send Inquiries: Email @annthompson4091@gmail.com                                                             Instagram: @Georgia Cooking For The Soul                                                                   Cash App: $WillieBrick,
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Fried Onion Thin Cornbread,How To Make Fried Onion Thin Cornbread,boc807w25MQ,2022-08-21T12:00:30Z,301,False,47,20,6:3,To make this easy delicious onion cornbread only need a few ingredients.                     Send Inquiries: Email @annthompson4091@gmail.com                                             Instagram: @Georgia Cooking For The Soul                                                                                                 Cash App: $WillieBrick,
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Delicious Pan Fried Potatoes,How To Make Delicious Pan Fried Potatoes,e6SN7xbG-PY,2022-08-20T12:00:23Z,316,False,51,14,4:55,"The pan fried potatoes with caramelize onions were quick and easy to make, but tasted so good.                                                                                                               Send Inquiries: @ Email @annthompson4091@gmail.com                                          Instagram: @Georgia Cooking For The Soul                                                                    Cash App: $WillieBrick",
UCG-PXXY7gyI7LOMeE0rl_KA,How To Make Cheesy Beef Taco Pasta,How To Make Cheesy Beef Taco Pasta,eduoStESG7M,2022-08-19T12:00:26Z,204,False,28,6,9:26,"All the ingredients are the same as making Tacos, It quick and easy but really taste Delicious.                                                                                                                      Send Inquiries: Email @annthompson4091gmail.com                                                                                                                Instagram: @Georgia Cooking For The Soul                                                                                           Cash App: $WillieBrick",
UCIzKAXlRpnPzulWndJ0SOSA,The BEST creamy pasta sauce #shorts,The BEST creamy pasta sauce shorts,LTO3015G8bo,2022-10-28T00:14:29Z,3251,False,108,3,25,,"['pasta recipe', 'pasta', 'shorts', 'vodka sauce', 'creamy pasta', 'creamy sauce', 'riggies', 'chicken riggies', 'riggies a la vodka', 'a la vodka', 'the best pasta', 'pink sauce', 'cheesy sauce', 'cheesy pasta']"
UCIzKAXlRpnPzulWndJ0SOSA,How to make a REUBEN CHEESESTEAK #shorts,How to make a REUBEN CHEESESTEAK shorts,YhLw0dNfpgk,2022-10-26T00:50:22Z,6001,False,160,3,59,,"['REUBEN', 'sandwich', 'cheesesteak', 'reuben', 'russian dressing', 'hot sandwich', 'reuben sandwich', 'hot reuben sandwich', 'the best reuben', 'how to make a reuben', 'cooking', 'food', 'delicious', 'reuben sandwich recipe', 'reuben recipe', 'how to cook', 'oktoberfest']"
UCIzKAXlRpnPzulWndJ0SOSA,Sometimes it do be that way #shorts,Sometimes it do be that way shorts,gMVkweu3UJA,2022-10-23T19:55:57Z,1643,False,54,7,57,,"['stuck jar', 'how to open a jar', 'how to open a stuck jar', 'cooking', 'foo', 'how to open a stuck jar lid', 'stuck jar lid', 'funny']"
UCIzKAXlRpnPzulWndJ0SOSA,Try THIS If You Love Philly Cheese Steaks,Try THIS If You Love Philly Cheese Steaks,ST2LuMufq0c,2022-10-23T19:44:49Z,181,False,16,9,11:11,"Picture Books: https://amzn.to/3j0crMt

The Music I Use: https://www.epidemicsound.com/referral/d7dp9b

Social Media:
Instagram: https://www.instagram.com/danjseif/
Twitter: https://twitter.com/danjseif
TikTok: https://www.tiktok.com/@danjseif","['philly cheesesteak', 'cheesesteak', 'philly cheesesteak recipe', 'reuben', 'oktoberfest', 'octoberfest', 'reuben cheese steak', 'reuben cheesesteak', 'cheese steak', 'german food', 'seasonal food', 'fall food', 'the best reuben', 'how to make a reuben', 'reuben recipe', 'reuben sandwich', 'hot sandwich', 'reuben griddle', 'griddle sandwich', 'autumn food', 'corned beef', 'sauerkraut', 'corned', 'beef', 'deli sandwich', 'russian dressing', 'hot reuben', 'food', 'cooking', 'cooking video', 'delicious']"
UCIzKAXlRpnPzulWndJ0SOSA,How to Make a Chopped Cheese #shorts,How to Make a Chopped Cheese shorts,rUFHT7d5xCs,2022-10-01T20:04:56Z,110,False,12,1,59,,"['chopped cheese', 'chop cheese', 'chopped cheese sandwich', 'brooklyn food', 'nyc food', 'ny food', 'how to make a chopped cheese', 'how to cook', 'food', 'cooking', 'griddle', 'steelmadeusa', 'steel made flat top', 'steelmade flat top grill', 'chopped cheese recipe', 'chopped cheese new york']"
UCIzKAXlRpnPzulWndJ0SOSA,Try THIS if You Love Making Burgers,Try THIS if You Love Making Burgers,CYLpV_QG25k,2022-09-30T03:23:10Z,252,False,30,11,10:51,"Picture Books: https://amzn.to/3j0crMt

The Music I Use: https://www.epidemicsound.com/referral/d7dp9b

Social Media:
Instagram: https://www.instagram.com/danjseif/
Twitter: https://twitter.com/danjseif
TikTok: https://www.tiktok.com/@danjseif","['chopped cheese', 'chop cheese', 'chopped cheese sandwich', 'how to make a chopped cheese', 'how to cook chopped cheese', 'chopped cheese recipe', 'cooking chopped cheese', 'burger', 'ground beef', 'american cheese', 'the best chopped cheese', 'how to make', 'how to cook', 'food', 'griddle', 'steelmade griddle', 'steelmade', 'flat top', 'flat top grill', 'flat top grill recipes', 'cheeseburger', 'nyc food', 'nyc street food', 'costco haul', 'ny food']"
UCIzKAXlRpnPzulWndJ0SOSA,Braised WAGYU tacos #shorts,Braised WAGYU tacos shorts,7apeHKtH5GM,2022-09-24T19:32:15Z,3198,False,131,7,57,,"['wagyu', 'braised wagyu', 'tacos', 'braised wagyu tacos', 'wagyu tacos', 'braised short ribs', 'braised wagyu short ribs', 'wagyu short ribs', 'costco', 'braised meat', 'how to braise', 'cinco de mayo', 'latin heritage', 'latin heritage month', 'mexican independence day', 'taqueria', 'authentic mexican food', 'mexican food', 'food', 'cooking', 'how to make tacos', 'suadero tacos', 'suadero', 'taco', 'bbq', 'oven bbq', 'briskit']"
UCIzKAXlRpnPzulWndJ0SOSA,This is my NEW GO-TO TACO,This is my NEW GOTO TACO,EN5gLtTNOFA,2022-09-20T02:46:05Z,124,False,22,10,9:51,"Picture Books: https://amzn.to/3j0crMt

The Music I Use: https://www.epidemicsound.com/referral/d7dp9b

Social Media:
Instagram: https://www.instagram.com/danjseif/
Twitter: https://twitter.com/danjseif
TikTok: https://www.tiktok.com/@danjseif","['tacos', 'wagyu', 'wagyu beef', 'braised wagyu short ribs', 'braised wagyu', 'mexican food', 'food', 'cooking', 'taqueria', 'salsa', 'salsa verde', 'creamy salsa', 'tacos recipe', 'taco recipe', 'recipe', 'tender meat', 'moist meat', 'perfect meat', 'braised short ribs', 'the perfect taco', 'mexican taco', 'how to cook tacos', 'how to make tacos', 'grilled pineapple', 'authentic mexican food', 'authentic mexican', 'the best mexican food', 'the best salsa', 'sour cream', 'avocado', 'cinco de mayo', 'cinco de mayo food']"
UCIzKAXlRpnPzulWndJ0SOSA,This is my FAVORITE SUMMER PASTA,This is my FAVORITE SUMMER PASTA,82oEkz7YFAE,2022-09-03T23:32:45Z,249,False,25,6,4:8,"Picture Books: https://amzn.to/3j0crMt

The Music I Use: https://www.epidemicsound.com/referral/d7dp9b

Social Media:
Instagram: https://www.instagram.com/danjseif/
Twitter: https://twitter.com/danjseif
TikTok: https://www.tiktok.com/@danjseif","['pasta', 'cherry tomato pasta', 'cherry tomato', 'what to do with cherry tomatoes', 'how to cook cherry tomato pasta sauce', 'rustic cherry tomato sauce', 'rustic sauce', 'rustic pasta sauce', 'rustic cooking', 'italian cooking', 'how to cook pasta', 'the best cherry tomato sauce', 'rustic tomato sauce', 'easy cherry tomato sauce', 'easy pasta sauce', 'easy spaghetti sauce', 'easy spaghetti recipe', 'food', 'home cook', 'easy pasta recipes', 'delicious tomato sauce', 'cheesy sauce', 'cheesy tomato sauce', 'creamy tomato']"
UCIzKAXlRpnPzulWndJ0SOSA,How to cook RIGGIES #shorts,How to cook RIGGIES shorts,27BXMYzI5sQ,2022-08-18T10:35:19Z,63,False,12,1,34,,"['riggies', 'pasta', 'vodka sauce', 'rigatoni alla vodka', 'vodka riggies', 'creamy pasta', 'rich pasta', 'the best pasta', 'rigatoni pasta', 'rigatoni', 'utica riggies', 'riggie sauce', 'food', 'cooking', 'pink sauce', 'vodka riggies recipe', 'italian food']"
UCIzKAXlRpnPzulWndJ0SOSA,The BEST PASTA to Come out of Central NY,The BEST PASTA to Come out of Central NY,5Az-NUmRlas,2022-08-18T00:58:21Z,226,False,28,7,6:44,"Picture Books: https://amzn.to/3j0crMt

The Music I Use: https://www.epidemicsound.com/referral/d7dp9b

Social Media:
Instagram: https://www.instagram.com/danjseif/
Twitter: https://twitter.com/danjseif
TikTok: https://www.tiktok.com/@danjseif","['easy pasta recipe', 'riggies', 'vodka sauce', 'vodka sauce pasta', 'vodka sauce recipe', 'rigatoni', 'rigatoni alla vodka', 'rigatoni pasta recipes', 'riggies with vodka sauce', 'how to cook pasta', 'how to make pasta', 'how to cook riggies', 'how to make riggies', 'prosciutto', 'salami', 'regional food', 'regional food utica', 'utica ny', 'regional food upstate new york', 'the best pasta', 'the best pasta recipe', 'the best riggies', 'the best riggie recipe', 'italian food', 'creamy pasta', 'pink sauce', 'rich pasta', 'cream']"
UCIzKAXlRpnPzulWndJ0SOSA,Fajitas | carne asada and tangy avocado sauce,Fajitas carne asada and tangy avocado sauce,w_hv0cx5Rsw,2022-08-10T00:35:24Z,153,False,21,7,8:41,"Picture Books: https://amzn.to/3j0crMt

The Music I Use: https://www.epidemicsound.com/referral/d7dp9b

Social Media:
Instagram: https://www.instagram.com/danjseif/
Twitter: https://twitter.com/danjseif
TikTok: https://www.tiktok.com/@danjseif","['how to make fajitas', 'fajitas recipe', 'steak fajitas', 'steak fajitas marinade', 'steak fajita recipe', 'steak fajitas on blackstone griddle', 'steak fajitas on steelmade flat top grill', 'mexican food', 'mexican recipes', 'grilled onions', 'grilled peppers and onions', 'falt top fajitas', 'steak', 'flank steak', 'skirt steak', 'skirt steak recipe', 'skirt steak marinade', 'skirt steak fajitas', 'skirt steak tacos', 'steelmade flat top grill', 'steelmade griddle', 'steelmade', 'griddle cooking', 'griddle recipes']"
UCIzKAXlRpnPzulWndJ0SOSA,How to make my favorite pan sauce,How to make my favorite pan sauce,1wzuxXuVsMA,2022-08-02T22:23:06Z,1738,False,52,2,32,,"['steak', 'pan sauce', 'sauce', 'ribeye', 'ribeye steak', 'ribeye steak recipe', 'pan sauce recipe', 'pan sauce steak', 'pan sauce babish', 'steak sauce', 'steak sauce recipe', 'how to cook', 'how to make', 'how to cook pan sauce', 'all clad', 'all clad cookware', 'all clad d3', 'the best pan sauce', 'delicious pan sauce', 'delicious', 'home cook', 'home cooking', 'steak with sauce', 'steak with pan sauce', 'best steak', 'how to cook steak', 'how to cook steak sauce', 'steak sauce recipes homemade']"
UCIzKAXlRpnPzulWndJ0SOSA,How to FIX A SEAR on a steak,How to FIX A SEAR on a steak,_LmitK_F0mc,2022-08-01T13:02:19Z,2733,False,71,5,40,,"['steak', 'sear', 'ribeye', 'rib eye', 'meat', 'sear a steak', 'cook a steak', 'cooking', 'cook', 'food', 'perfect steak', 'carnivore', 'carnivore diet', 'steak sear', 'seer', 'steak crust', 'crust on steak', 'fix a sear', 'delicious']"
UCIzKAXlRpnPzulWndJ0SOSA,My New Favorite Way to Eat STEAKS | this pan sauce should be in every home cook's arsenal,My New Favorite Way to Eat STEAKS this pan sauce should be in every home cooks arsenal,jHtLja0Uwu8,2022-08-01T01:49:57Z,407,False,40,12,9:2,"Picture Books: https://amzn.to/3j0crMt

The Music I Use: https://www.epidemicsound.com/referral/d7dp9b

Social Media:
Instagram: https://www.instagram.com/danjseif/
Twitter: https://twitter.com/danjseif
TikTok: https://www.tiktok.com/@danjseif","['ribeye', 'rib eye', 'steak', 'steaks', 'how to sear a steak', 'how to sear steak', 'how to cook steak', 'how to make steak', 'how to get a crust on steak', 'how to cook', 'how to make', 'pan sauce', 'steak sauce', 'how to make steak sauce', 'allclad', 'all clad', 'stainless steel', 'cooking show', 'cook', 'food', 'the best steak', 'rare steak', 'rare meat', 'medium rare', 'how to cook rare', 'the best way to cook steak', 'beef', 'the best beef', 'wagyu steak']"
UCIzKAXlRpnPzulWndJ0SOSA,THE CRISPIEST SMASHBURGERS | attempting to recreate Krispy’s Burgers,THE CRISPIEST SMASHBURGERS attempting to recreate Krispys Burgers,4kCVdvUM8v0,2022-07-21T22:09:17Z,1705,False,115,6,47,,"['Burger', 'Smash burger', 'Burger show', 'Cooking show', 'Cooking', 'Cook', 'food', 'Food show', 'Cooking channel', 'The best burger', 'How to cook burgers', 'Smash burgers', 'Special sauce', 'Chef', 'Chef life', 'Home cook', 'Home chef', 'American cuisine', 'Classic cuisine', 'Classic foods', 'The best cheeseburger', 'Cheeseburger', 'Smashed burger', 'smashburger', 'smashburgers', 'crispy', 'the best smashburgers']"
UCIzKAXlRpnPzulWndJ0SOSA,The Crispiest Burger Ever | I try to replicate Krispy's Burgers on my new Steelmade Griddle,The Crispiest Burger Ever I try to replicate Krispys Burgers on my new Steelmade Griddle,SJtGcNUWH50,2022-07-21T19:51:58Z,132,False,21,9,6:55,"APPLE AND BRIE BURGERS: https://www.youtube.com/watch?v=XWedwWjlmlY&t=14s

Krispy's Instagram: https://www.instagram.com/krispys.au/


Picture Books: https://amzn.to/3j0crMt

The Music I Use: https://www.epidemicsound.com/referral/d7dp9b

Social Media:
Instagram: https://www.instagram.com/danjseif/
Twitter: https://twitter.com/danjseif
TikTok: https://www.tiktok.com/@danjseif","['smashburger', 'burger', 'smash', 'cheeseburger', 'the best burger', 'crispy burger', 'delicious', 'food', 'cooking', 'steelmade', 'steelmade griddle', 'krispys burgers', 'steelmadeusa', 'flat top', 'flat top cooking', 'griddle', 'cast iron', 'cheese', 'american cheese', 'lettuce', 'butter', 'butter lettuc', 'onion', 'burger sauce', 'special sauce', 'worcestershire sauce', 'w sauce', 'regional burger', 'hamburger', 'fast food', 'good food', 'goodburger', 'classic burger', 'how to cook', 'how to make', 'how to cook smash burgers', 'the best smash burgers']"
UCIzKAXlRpnPzulWndJ0SOSA,Seasoning the new steelmade flat top,Seasoning the new steelmade flat top,fUDn14LNfIQ,2022-07-20T14:37:57Z,2240,False,35,3,9,,
UCIzKAXlRpnPzulWndJ0SOSA,My favorite summertime snack,My favorite summertime snack,60otboi-4L0,2022-07-15T15:15:26Z,1721,False,91,9,52,,"['Mushrooms', 'Mushroom', 'Lettuce', 'Tomato', 'MLT', 'Blt', 'Mayo', 'Summer food', 'Fresh food', 'How to cook mushrooms', 'Seared mushrooms', 'Sear', 'Summer cooking', 'Fresh', 'Delicious', 'Good', 'Food', 'Cooking', 'Meaty', 'Mushroom meat', 'How to sear mushrooms', 'Fresh snack']"
